snowbros;Snow Bros. - Nick & Tom;a
hyperpac;Hyper Pacman;a
moremorp;More More +;a
3in1semi;3-in-1;a
4in1boot;4-in-1 bootleg;a
cookbib2;Cookie and Bibi 2;a
tekipaki;Teki Paki;a
ghox;Ghox;a
dogyuun;Dogyuun;a
kbash;Knuckle Bash;a
kbash2;Knuckle Bash 2;a
truxton2;Truxton II - Tatsujin II - Tatsujin Oh;a
pipibibs;Pipi and Bibis - Whoopee!!;a
fixeight;FixEight;a
vfive;V-Five;a
batsugun;Batsugun;a
snowbro2;Snow Bros. 2 - With New Elves - Otenki Paradise;a
mahoudai;Mahou Daisakusen;a
shippumd;Shippu Mahou Daisakusen;a
battleg;Battle Garegga - Type 2;a
batrider;Armed Police Batrider;a
bbakraid;Battle Bakraid;a
pwrinst2;Power Instinct 2;a
plegends;Power Instinct Legends;a
mazinger;Mazinger Z;a
donpachi;DonPachi;a
metmqstr;Metamoqester;a
sailormn;Pretty Soldier Sailor Moon;a
agallet;Air Gallet;a
hotdogst;Hotdog Storm;a
ddonpach;DoDonPachi;a
dfeveron;Dangun Feveron;a
esprade;ESP Ra.De.;a
uopoko;Uo Poko;a
guwange;Guwange;a
gaia;Gaia Crusaders;a
theroes;Thunder Heroes;a
gyrodine;Gyrodine;a
sonofphx;Son of Phoenix;a
flashgal;Flashgal;a
srdmissn;S.R.D. Mission;a
legend;Legend;a
airwolf;Airwolf;a
defender;Defender;a
mayday;Mayday;a
colony7;Colony 7;a
stargate;Stargate;a
robotron;Robotron;a
joust;Joust;a
bubbles;Bubbles;a
splat;Splat!;a
sinistar;Sinistar;a
playball;PlayBall!;a
blaster;Blaster;a
spdball;Speed Ball;a
alienar;Alien Arena;a
alienaru;Alien Arena;a
mysticm;Mystic Marathon;a
tshoot;Turkey Shoot;a
inferno;Inferno;a
